Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY,AAPL,GOOGL,META,NVDA,QQQ,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,110.38037872314453,76.09266662597656,270.8725891113281,11.882144927978516,264.03204345703125,315.13555908203125,112.81999969482422,76.18000030517578,271.1600036621094,11.913000106811523,269.95001220703125,333.2099914550781,118.98999786376953,77.77749633789062,279.29998779296875,12.550000190734863,278.2200012207031,342.6400146484375,112.68000030517578,75.82499694824219,269.4200134277344,11.70425033569336,269.6600036621094,332.8800048828125,113.94999694824219,76.25,271.2799987792969,11.73449993133545,272.2200012207031,336.7099914550781,231366600,54032000,24864000,795728000,99568600,114465300
2020-09-09,114.7830810546875,77.27281951904297,273.4299011230469,12.682065963745117,271.7881774902344,321.35870361328125,117.31999969482422,77.36150360107422,273.7200012207031,12.71500015258789,277.8800048828125,339.7900085449219,119.13999938964844,77.93599700927734,278.4800109863281,12.809249877929688,280.04998779296875,342.4599914550781,115.26000213623047,76.25849914550781,271.3500061035156,12.231749534606934,273.0,336.6099853515625,117.26000213623047,77.44499969482422,275.7699890136719,12.399999618530273,275.6400146484375,337.54998779296875,176940500,39242000,22918800,736200000,64837900,91462300
2020-09-10,111.035888671875,76.21502685546875,267.80584716796875,12.279860496520996,266.36962890625,315.7787170410156,113.48999786376953,76.30249786376953,268.0899963378906,12.311750411987305,272.3399963378906,333.8900146484375,120.5,78.68299865722656,279.1600036621094,13.065250396728516,282.20001220703125,342.5299987792969,112.5,76.0,267.0299987792969,12.166999816894531,270.55999755859375,332.8500061035156,120.36000061035156,77.50900268554688,275.510009765625,12.989250183105469,280.94000244140625,341.82000732421875,182274400,33024000,24814700,698684000,69667500,90569500
2020-09-11,109.578125,75.70111846923828,266.3274230957031,12.132991790771484,264.52105712890625,315.9394226074219,112.0,75.78800201416016,266.6099853515625,12.16450023651123,270.45001220703125,334.05999755859375,115.2300033569336,76.93499755859375,271.3900146484375,12.65250015258789,275.2200012207031,336.9700012207031,110.0,74.6510009765625,262.6400146484375,11.895750045776367,266.8999938964844,331.0,114.56999969482422,76.40750122070312,270.05999755859375,12.48550033569336,274.1499938964844,335.82000732421875,180860300,30706000,18913900,636928000,71809000,84680200
2020-09-14,112.86547088623047,75.35501098632812,265.8678894042969,12.838907241821289,269.12774658203125,320.10076904296875,115.36000061035156,75.44149780273438,266.1499938964844,12.872249603271484,275.1600036621094,338.4599914550781,115.93000030517578,77.8499984741211,276.6400146484375,13.3149995803833,277.2200012207031,340.3800048828125,112.80000305175781,75.25550079345703,265.70001220703125,12.631250381469727,272.9599914550781,334.2200012207031,114.72000122070312,76.5824966430664,270.95001220703125,13.081000328063965,274.3599853515625,337.489990234375,140150100,42660000,24093800,1201744000,38525200,65605700
2020-09-15,113.04157257080078,76.66800689697266,272.13128662109375,12.957347869873047,272.9422912597656,321.7180480957031,115.54000091552734,76.75599670410156,272.4200134277344,12.991000175476074,279.05999755859375,340.1700134277344,118.83000183105469,77.54949951171875,274.5199890136719,13.298749923706055,280.45001220703125,342.0199890136719,113.61000061035156,76.1050033569336,269.29998779296875,12.827750205993652,275.1300048828125,338.4700012207031,118.33000183105469,76.39450073242188,270.6700134277344,13.279999732971191,279.0299987792969,341.1199951171875,184642000,23042000,18478500,727556000,41849900,52920900
2020-09-16,109.70530700683594,75.51782989501953,263.2406921386719,12.482084274291992,268.5898132324219,320.44122314453125,112.12999725341797,75.60449981689453,263.5199890136719,12.51449966430664,274.6099853515625,338.82000732421875,116.0,77.71849822998047,272.44000244140625,13.09274959564209,280.3599853515625,343.05999755859375,112.04000091552734,75.57949829101562,261.7900085449219,12.513750076293945,274.25,338.5199890136719,115.2300033569336,77.1240005493164,267.2900085449219,12.957249641418457,279.8800048828125,341.510009765625,154679000,22128000,29183400,556384000,42321000,82096000
2020-09-17,107.95399475097656,74.26676177978516,254.5499267578125,12.431217193603516,264.3938903808594,317.6229248046875,110.33999633789062,74.35199737548828,254.82000732421875,12.463500022888184,270.32000732421875,335.8399963378906,112.19999694824219,74.93299865722656,261.5,12.589750289916992,274.3999938964844,337.70001220703125,108.70999908447266,73.12300109863281,250.19000244140625,12.034749984741211,266.67999267578125,332.989990234375,109.72000122070312,74.29049682617188,258.2799987792969,12.13224983215332,267.54998779296875,333.55999755859375,178011000,40008000,31281400,792512000,81570800,91523300
2020-09-18,104.52970123291016,72.47132110595703,252.26234436035156,12.157676696777344,261.01947021484375,313.9662170410156,106.83999633789062,72.55449676513672,252.52999877929688,12.189249992370605,266.8699951171875,330.6499938964844,110.87999725341797,74.76000213623047,259.20001220703125,12.632499694824219,272.0899963378906,335.489990234375,106.08999633789062,71.58100128173828,250.0500030517578,11.988750457763672,262.6300048828125,327.9700012207031,110.4000015258789,74.41500091552734,258.3999938964844,12.59375,271.7900085449219,335.3699951171875,287104900,63056000,28130800,698460000,86251100,105877900
2020-09-21,107.69963836669922,71.42503356933594,247.88697814941406,12.48482608795166,261.6455383300781,310.4718933105469,110.08000183105469,71.50700378417969,248.14999389648438,12.517250061035156,267.510009765625,326.9700012207031,110.19000244140625,72.00299835205078,249.9499969482422,12.522500038146973,267.6499938964844,327.1300048828125,103.0999984741211,70.13400268554688,244.1300048828125,11.904500007629395,260.1099853515625,321.7300109863281,104.54000091552734,71.58100128173828,247.5399932861328,11.925000190734863,262.4700012207031,325.70001220703125,195713800,56908000,24709400,721044000,57168600,99450800
2020-09-22,109.39222717285156,72.9073257446289,254.47999572753906,12.605016708374023,266.5065002441406,313.63385009765625,111.80999755859375,72.99099731445312,254.75,12.637749671936035,272.4800109863281,330.29998779296875,112.86000061035156,73.19850158691406,255.32000732421875,12.64799976348877,273.0799865722656,330.8999938964844,109.16000366210938,71.4749984741211,248.22000122070312,12.155500411987305,266.5400085449219,325.8599853515625,112.68000030517578,72.51599884033203,253.30999755859375,12.574999809265137,269.989990234375,328.57000732421875,183055400,33950000,30293100,646452000,41128900,63612100
2020-09-23,104.80363464355469,70.38871002197266,248.75607299804688,12.092347145080566,258.3689270019531,306.36041259765625,107.12000274658203,70.46949768066406,249.02000427246094,12.123749732971191,264.1600036621094,322.6400146484375,112.11000061035156,72.65399932861328,257.989990234375,12.72700023651123,272.3399963378906,331.20001220703125,106.7699966430664,70.13400268554688,248.14999389648438,12.07925033569336,263.25,322.1000061035156,111.62000274658203,72.60449981689453,255.25999450683594,12.575499534606934,272.1499938964844,330.8999938964844,150718700,37726000,19641300,647012000,48837300,93112200
2020-09-24,105.87983703613281,71.06143951416016,249.26551818847656,12.316015243530273,259.57196044921875,307.1770324707031,108.22000122070312,71.14299774169922,249.52999877929688,12.347999572753906,265.3900146484375,323.5,110.25,71.89949798583984,252.24000549316406,12.569499969482422,268.70001220703125,326.79998779296875,105.0,70.10749816894531,245.6199951171875,12.013999938964844,261.2200012207031,319.79998779296875,105.16999816894531,70.13400268554688,246.5,12.072250366210938,261.3900146484375,321.2200012207031,167743300,34552000,20006800,731240000,70631700,76681300
2020-09-25,109.85204315185547,71.87051391601562,254.5499267578125,12.840401649475098,265.6067199707031,312.1430358886719,112.27999877929688,71.9530029296875,254.82000732421875,12.873749732971191,271.55999755859375,328.7300109863281,112.44000244140625,72.2969970703125,255.75,12.883500099182129,272.3999938964844,329.5799865722656,107.66999816894531,70.38400268554688,246.61000061035156,12.245750427246094,264.29998779296875,321.6400146484375,108.43000030517578,71.25250244140625,249.39999389648438,12.447500228881836,265.9100036621094,322.5799865722656,149981400,30326000,18351300,588016000,55242400,71069400
2020-09-28,112.4740982055664,72.8493881225586,256.5478210449219,13.001236915588379,271.123046875,317.3276062011719,114.95999908447266,72.93299865722656,256.82000732421875,13.03499984741211,277.20001220703125,334.19000244140625,115.31999969482422,73.64949798583984,259.6000061035156,13.051750183105469,277.20001220703125,334.9599914550781,112.77999877929688,72.31400299072266,254.82000732421875,12.75,271.6700134277344,332.1499938964844,115.01000213623047,73.59950256347656,259.3999938964844,13.040249824523926,276.5799865722656,333.2200012207031,137672400,30784000,18826300,573808000,58438300,64584600
2020-09-29,111.62291717529297,73.21697235107422,261.5125427246094,13.191493034362793,269.9004821777344,315.59942626953125,114.08999633789062,73.3010025024414,261.7900085449219,13.225749969482422,275.95001220703125,332.3699951171875,115.30999755859375,73.5999984741211,263.3299865722656,13.442749977111816,277.7099914550781,334.7699890136719,113.56999969482422,72.69999694824219,256.8999938964844,12.933250427246094,275.3699951171875,331.6199951171875,114.55000305175781,73.19550323486328,257.80999755859375,12.9375,276.6199951171875,333.9700012207031,99382200,31816000,20200200,621460000,27050000,51304000
2020-09-30,113.30572509765625,73.19599151611328,261.6224060058594,13.495452880859375,271.7489929199219,317.99237060546875,115.80999755859375,73.27999877929688,261.8999938964844,13.530500411987305,277.8399963378906,334.8900146484375,117.26000213623047,74.30999755859375,266.0799865722656,13.6225004196167,281.0899963378906,338.2900085449219,113.62000274658203,72.78800201416016,260.1000061035156,13.150250434875488,275.8699951171875,332.8800048828125,113.79000091552734,73.0469970703125,261.9800109863281,13.157500267028809,276.1499938964844,333.0899963378906,142675200,40924000,20142500,689184000,49380800,104081100
2020-10-01,114.26453399658203,74.3097152709961,266.347412109375,13.579233169555664,276.06231689453125,320.0337829589844,116.79000091552734,74.3949966430664,266.6300048828125,13.614500045776367,282.25,337.0400085449219,117.72000122070312,74.75350189208984,268.3299865722656,13.762749671936035,282.8800048828125,338.739990234375,115.83000183105469,73.83999633789062,264.79998779296875,13.460749626159668,279.8399963378906,335.010009765625,117.63999938964844,74.18299865722656,265.3500061035156,13.758000373840332,281.7900085449219,337.69000244140625,116120400,32884000,20009800,525004000,50020200,88698700
2020-10-02,110.57605743408203,72.69656372070312,259.66448974609375,13.028416633605957,268.2964782714844,316.9952697753906,113.0199966430664,72.77999877929688,259.94000244140625,13.062250137329102,274.30999755859375,333.8399963378906,115.37000274658203,73.95149993896484,265.1499938964844,13.519499778747559,282.239990234375,337.010009765625,112.22000122070312,72.36750030517578,259.17999267578125,13.050999641418457,273.44000244140625,331.19000244140625,112.88999938964844,72.98149871826172,261.2099914550781,13.225000381469727,276.0199890136719,331.70001220703125,144712000,31222000,16367600,552496000,75497400,89431100
2020-10-05,113.9808120727539,74.05651092529297,264.3695068359375,13.607162475585938,274.0182189941406,322.6165466308594,116.5,74.1415023803711,264.6499938964844,13.642499923706055,280.1600036621094,339.760009765625,116.6500015258789,74.23500061035156,264.8699951171875,13.64424991607666,280.489990234375,339.9599914550781,113.55000305175781,73.00450134277344,260.8399963378906,13.222749710083008,276.2300109863281,336.010009765625,113.91000366210938,73.13249969482422,262.20001220703125,13.236000061035156,276.3399963378906,336.05999755859375,106243800,21602000,12822300,479820000,28184600,45713100
2020-10-06,110.71302795410156,72.46783447265625,258.3858642578125,13.700922012329102,269.12774658203125,318.0303039550781,113.16000366210938,72.5510025024414,258.6600036621094,13.736499786376953,275.1600036621094,334.92999267578125,116.12000274658203,74.22599792480469,265.69000244140625,14.142000198364258,281.19000244140625,342.1700134277344,112.25,72.25050354003906,258.239990234375,13.664999961853027,274.25,334.3800048828125,115.69999694824219,73.7750015258789,261.7799987792969,13.829999923706055,279.45001220703125,339.9100036621094,161498200,26096000,18696900,784420000,49704200,90128900
2020-10-07,112.59151458740234,72.87336730957031,257.8464050292969,13.927830696105957,273.783447265625,323.56610107421875,115.08000183105469,72.95700073242188,258.1199951171875,13.96399974822998,279.9200134277344,340.760009765625,115.55000305175781,73.44850158691406,260.17999267578125,14.119250297546387,280.739990234375,341.6300048828125,114.12999725341797,71.6614990234375,254.82000732421875,13.863499641418457,277.2799987792969,338.0899963378906,114.62000274658203,72.96549987792969,259.2099914550781,13.999750137329102,277.8900146484375,338.1199951171875,96849000,36108000,23133400,418084000,27539700,56999600
2020-10-08,112.48388671875,74.08647155761719,263.4804382324219,13.80290412902832,275.24078369140625,326.4337158203125,114.97000122070312,74.17150115966797,263.760009765625,13.838749885559082,281.4100036621094,343.7799987792969,116.4000015258789,74.40149688720703,264.6199951171875,14.084500312805176,282.4700012207031,343.8500061035156,114.58999633789062,73.27249908447266,259.1499938964844,13.758000373840332,280.30999755859375,341.8599853515625,116.25,73.27249908447266,259.75,14.074999809265137,282.3999938964844,342.8500061035156,83477200,26076000,16312800,378900000,25443300,45242500
2020-10-09,114.4406509399414,75.43592071533203,264.16973876953125,13.727099418640137,279.4465026855469,329.3488464355469,116.97000122070312,75.52249908447266,264.45001220703125,13.762749671936035,285.7099914550781,346.8500061035156,117.0,75.59249877929688,264.75,13.824250221252441,285.7900085449219,347.3500061035156,114.91999816894531,74.3499984741211,262.1700134277344,13.660750389099121,282.7099914550781,344.8900146484375,115.27999877929688,74.64299774169922,264.5199890136719,13.767000198364258,283.1099853515625,345.55999755859375,100506900,32966000,14107800,346892000,30201100,59528600
2020-10-12,121.70996856689453,78.13981628417969,275.4577331542969,14.189149856567383,288.0731201171875,334.64727783203125,124.4000015258789,78.22949981689453,275.75,14.22599983215332,294.5299987792969,352.42999267578125,125.18000030517578,79.4209976196289,280.17999267578125,14.347000122070312,297.4599914550781,354.0199890136719,119.27999877929688,76.46499633789062,267.8699951171875,13.912500381469727,289.4700012207031,349.05999755859375,120.05999755859375,76.9000015258789,270.20001220703125,13.989500045776367,290.54998779296875,349.5899963378906,240226800,55344000,31019300,434744000,79370700,80388500
